GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000232952.1,1614.192632,-0.527005294,0.099618337,-5.290243836,1.22E-07,2.59E-05
ENSG00000231414.1,62.35529577,-1.497442743,0.283600326,-5.280116429,1.29E-07,2.72E-05
ENSG00000205035.4,13.26504253,-2.721008333,0.515588,-5.277485766,1.31E-07,2.74E-05
ENSG00000262831.1,20.01598784,-2.538362381,0.4816424,-5.270222014,1.36E-07,2.84E-05
ENSG00000134183.7,175.4843493,-2.498688016,0.474255507,-5.268653665,1.37E-07,2.84E-05
ENSG00000263969.1,866.3988998,-1.400270571,0.266181993,-5.260575869,1.44E-07,2.95E-05
ENSG00000116883.8,677.1785102,1.485327629,0.282533668,5.257170377,1.46E-07,2.98E-05
ENSG00000236913.1,36.88920683,-1.797517088,0.341969828,-5.256361643,1.47E-07,2.98E-05
ENSG00000188888.7,67.42296907,-2.348155742,0.446838773,-5.255040257,1.48E-07,2.99E-05
ENSG00000101199.8,8977.794541,0.800071016,0.152459198,5.247771381,1.54E-07,3.07E-05
ENSG00000247627.2,22.90854504,-1.995174804,0.380126047,-5.248718993,1.53E-07,3.07E-05
ENSG00000259413.2,7.870071981,-2.120126302,0.404621472,-5.239777051,1.61E-07,3.19E-05
ENSG00000092200.8,305.1281883,-1.927598388,0.368393207,-5.23244824,1.67E-07,3.30E-05
ENSG00000268785.1,75.37101868,-1.771144201,0.339167446,-5.222034784,1.77E-07,3.47E-05
ENSG00000163032.7,57.20889721,-2.583510289,0.495081175,-5.218356949,1.81E-07,3.52E-05
ENSG00000186056.5,267.0242055,1.030919465,0.198049165,5.205371425,1.94E-07,3.73E-05
ENSG00000261054.1,127.1584595,-2.253667664,0.432985539,-5.20494904,1.94E-07,3.73E-05
ENSG00000224291.1,152.4476996,-1.801543845,0.349029651,-5.161578221,2.45E-07,4.69E-05
ENSG00000136750.7,60.4101264,-2.667792761,0.517013431,-5.160006687,2.47E-07,4.70E-05
ENSG00000060303.5,111.686919,-1.608059789,0.311805823,-5.157247466,2.51E-07,4.74E-05
ENSG00000104888.5,186.8694734,-2.599607643,0.505283998,-5.144844594,2.68E-07,5.01E-05
ENSG00000260135.2,21.03019827,-2.009638468,0.390541775,-5.145770812,2.66E-07,5.01E-05
ENSG00000062524.11,182.5542956,1.73504866,0.337771588,5.136751345,2.80E-07,5.18E-05
ENSG00000166507.12,75.38898546,0.985798346,0.191965002,5.135302464,2.82E-07,5.18E-05
ENSG00000270933.1,27.12095269,2.330112362,0.453680758,5.136017604,2.81E-07,5.18E-05
ENSG00000204248.6,707.151077,1.421034777,0.276886763,5.132187475,2.86E-07,5.21E-05
ENSG00000243844.1,53.603295,-1.461668603,0.284767808,-5.132843535,2.85E-07,5.21E-05
ENSG00000166569.4,566.271488,-2.546615571,0.496481465,-5.129326572,2.91E-07,5.26E-05
ENSG00000213177.3,40.40202754,-1.439387375,0.280748748,-5.126959201,2.94E-07,5.29E-05
ENSG00000244021.3,117.3648333,-1.156708463,0.225650611,-5.12610383,2.96E-07,5.29E-05
ENSG00000261505.1,14.38059708,-2.381610024,0.465082733,-5.120830886,3.04E-07,5.41E-05
ENSG00000200488.1,13264.60381,-1.014574167,0.19823362,-5.118073135,3.09E-07,5.44E-05
ENSG00000214826.4,162.7786127,1.52257492,0.297463173,5.118532505,3.08E-07,5.44E-05
ENSG00000112599.8,792.4649712,-2.200478041,0.430463183,-5.111884429,3.19E-07,5.56E-05
ENSG00000213003.2,119.3310151,-1.192968312,0.233345154,-5.112462344,3.18E-07,5.56E-05
ENSG00000170324.15,188.0215244,-2.513525111,0.493728593,-5.090904489,3.56E-07,6.16E-05
ENSG00000240231.1,119.6043902,-1.56929093,0.30834983,-5.089319908,3.59E-07,6.16E-05
ENSG00000258017.1,273.5444956,-1.18033016,0.231881712,-5.090225303,3.58E-07,6.16E-05
ENSG00000110436.7,696.778929,-1.951933399,0.384336773,-5.078705799,3.80E-07,6.48E-05
ENSG00000257846.2,24.07161144,-1.706813248,0.33620753,-5.076665742,3.84E-07,6.52E-05
ENSG00000101194.13,603.2275775,1.51313911,0.298331169,5.07201147,3.94E-07,6.61E-05
ENSG00000226144.2,44.27899448,-1.51235783,0.298125853,-5.072883861,3.92E-07,6.61E-05
ENSG00000228830.1,21.78265607,-2.225275369,0.439964978,-5.057846605,4.24E-07,7.09E-05
ENSG00000254033.1,4.782575984,-2.678193404,0.529679664,-5.056251135,4.28E-07,7.11E-05
ENSG00000213935.3,475.534104,-0.96997891,0.192041188,-5.050889977,4.40E-07,7.28E-05
ENSG00000101349.12,37.65730955,-2.145807678,0.425287203,-5.045549608,4.52E-07,7.32E-05
ENSG00000230916.2,283.8747772,-1.758227754,0.348516079,-5.044897093,4.54E-07,7.32E-05
ENSG00000240303.3,446.171944,0.852267049,0.168947764,5.044559515,4.55E-07,7.32E-05
ENSG00000241494.1,1446.713284,-0.920734899,0.182430568,-5.047042891,4.49E-07,7.32E-05
ENSG00000249031.1,72.82518114,-1.291472165,0.255841085,-5.047946713,4.47E-07,7.32E-05
ENSG00000269604.1,17.71731868,-2.040130654,0.404458083,-5.044108991,4.56E-07,7.32E-05
ENSG00000230987.2,17.93056538,-1.400457993,0.278402477,-5.030335957,4.90E-07,7.83E-05
ENSG00000231799.2,57.61733106,-1.308123889,0.260347817,-5.024524127,5.05E-07,8.03E-05
ENSG00000102076.5,255.1975268,-2.604743238,0.519887039,-5.010209989,5.44E-07,8.61E-05
ENSG00000026036.16,181.279113,1.536902256,0.307574242,4.996849693,5.83E-07,9.19E-05
ENSG00000186301.7,159.940221,1.986977883,0.398021701,4.992134544,5.97E-07,9.37E-05
ENSG00000172890.7,5433.775148,0.311931111,0.062520318,4.989275796,6.06E-07,9.42E-05
ENSG00000251143.1,104.5764016,-2.072393926,0.415371808,-4.989250321,6.06E-07,9.42E-05
ENSG00000233144.1,14.27929582,-2.219976724,0.445446702,-4.983708965,6.24E-07,9.65E-05
ENSG00000229044.1,6.184326541,-2.402361313,0.482602134,-4.977933464,6.43E-07,9.86E-05
ENSG00000271250.1,161.2684401,-1.341074486,0.269415843,-4.977712044,6.43E-07,9.86E-05
ENSG00000188451.7,116.831309,-1.04126331,0.209404529,-4.972496617,6.61E-07,0.000100832
ENSG00000183531.1,431.4247485,-2.043695159,0.411478222,-4.966715252,6.81E-07,0.000103407
ENSG00000199319.1,150.0408023,1.040919686,0.209891903,4.959313207,7.07E-07,0.000106772
ENSG00000256789.1,4.338312891,-2.598103443,0.523945892,-4.958724714,7.10E-07,0.000106772
ENSG00000152254.6,53.70724651,-2.600840663,0.525847834,-4.945994822,7.58E-07,0.000113476
ENSG00000221445.1,3.267407458,2.583395396,0.522752176,4.941912278,7.74E-07,0.000115357
ENSG00000267661.1,188.8988099,-1.572648713,0.318416727,-4.938963883,7.85E-07,0.00011659
ENSG00000242314.1,90.45084016,-1.713233393,0.347204233,-4.934367813,8.04E-07,0.000118836
ENSG00000162931.7,185.5430355,1.002177219,0.203619834,4.921805511,8.57E-07,0.00012561
ENSG00000222174.1,18.10741642,-2.330821667,0.473571418,-4.921795483,8.58E-07,0.00012561
ENSG00000154975.9,98.09085922,-2.465409637,0.50146467,-4.916417412,8.81E-07,0.00012854
ENSG00000250592.1,46.15751928,-2.410406277,0.490614112,-4.913039024,8.97E-07,0.000130202
ENSG00000016082.10,40.21333518,-2.552301611,0.519905022,-4.909168987,9.15E-07,0.000132218
ENSG00000166603.3,6.996930586,-2.574119746,0.525152791,-4.901658701,9.50E-07,0.000135763
ENSG00000223877.3,228.7908164,-1.315102912,0.268310537,-4.901421035,9.51E-07,0.000135763
ENSG00000266341.1,11.79558859,-2.409265785,0.491488752,-4.901975429,9.49E-07,0.000135763
ENSG00000229399.1,276.5943255,-1.047311124,0.214072848,-4.892311827,9.97E-07,0.000141592
ENSG00000156687.6,31.67446839,-2.442853797,0.500116511,-4.884569384,1.04E-06,0.000146266
ENSG00000258232.2,24.11712948,-2.029019621,0.415422296,-4.8842338,1.04E-06,0.000146266
ENSG00000240674.1,55.7229882,-1.186327699,0.243014848,-4.881708701,1.05E-06,0.000147524
ENSG00000129221.10,3293.994079,-2.42900351,0.497820381,-4.879276946,1.06E-06,0.000148543
ENSG00000203761.4,82.3244941,1.150157148,0.235777435,4.878147679,1.07E-06,0.000148543
ENSG00000260212.1,15.6620063,-1.507313361,0.309011197,-4.87786001,1.07E-06,0.000148543
ENSG00000234478.1,5.935727382,-2.5843523,0.530480579,-4.87171897,1.11E-06,0.000152598
ENSG00000213078.3,188.3158221,-1.279223707,0.262791549,-4.867826655,1.13E-06,0.000154987
ENSG00000240828.1,88.72754804,-1.570657989,0.323609397,-4.853561127,1.21E-06,0.000165881
ENSG00000151650.7,472.477443,1.223967097,0.252336319,4.85053877,1.23E-06,0.000167736
ENSG00000124140.8,426.3398827,-2.146684585,0.442663077,-4.84947739,1.24E-06,0.000167945
ENSG00000225018.1,39.36445384,-1.474276788,0.304227194,-4.845973067,1.26E-06,0.000170239
ENSG00000131725.9,3774.86919,-0.433263803,0.089505599,-4.8406335,1.29E-06,0.000173698
ENSG00000188130.9,1267.249397,0.687809786,0.142098783,4.840363661,1.30E-06,0.000173698
ENSG00000235253.1,46.59222502,-1.999089429,0.413180433,-4.838296468,1.31E-06,0.000174806
ENSG00000267601.1,21.34364596,-2.464713389,0.50954146,-4.837120397,1.32E-06,0.000175137
ENSG00000107295.8,197.1430815,-2.219225112,0.459286906,-4.831892835,1.35E-06,0.000178367
ENSG00000241431.1,336.2966835,-1.200658595,0.248451891,-4.832559698,1.35E-06,0.000178367
ENSG00000177182.6,30.54564994,-1.926731605,0.399087043,-4.827848057,1.38E-06,0.000181173
ENSG00000235089.1,21.63083258,-1.685258839,0.349116926,-4.827204622,1.38E-06,0.000181173
ENSG00000214548.10,2857.58286,1.494904273,0.309777654,4.825733086,1.39E-06,0.000181797
ENSG00000201901.1,2664.452702,-1.443272682,0.299255135,-4.822883595,1.41E-06,0.000183692
ENSG00000186314.7,1436.530743,-1.239669553,0.257189664,-4.820059764,1.44E-06,0.000185583
ENSG00000213983.7,1700.953285,0.815424973,0.169296462,4.816550601,1.46E-06,0.00018814
ENSG00000227437.1,57.98736428,-1.388854293,0.288424715,-4.815309572,1.47E-06,0.00018858
ENSG00000262877.3,544.0051352,1.644940542,0.341749605,4.81329172,1.48E-06,0.000189759
ENSG00000171885.9,849.9850058,-2.024275566,0.42083751,-4.810112018,1.51E-06,0.000192061
ENSG00000107618.4,6432.339564,-2.367190784,0.492395193,-4.807501811,1.53E-06,0.00019384
ENSG00000235776.2,987.989045,-1.090801147,0.227084653,-4.803500067,1.56E-06,0.000197001
ENSG00000256013.1,6.474413277,-2.551086644,0.531264456,-4.80191478,1.57E-06,0.000197813
ENSG00000225530.1,86.9201075,-0.905002449,0.188537804,-4.800111331,1.59E-06,0.000198847
ENSG00000141140.12,1923.016251,0.794747645,0.165671482,4.797130065,1.61E-06,0.00020031
ENSGR0000178605.8,50.05567783,1.094771376,0.22817875,4.797867356,1.60E-06,0.00020031
ENSG00000168263.8,1351.526571,-2.194776313,0.457795023,-4.794233669,1.63E-06,0.000201709
ENSG00000254721.1,10.03515511,-2.124510696,0.44310603,-4.794587645,1.63E-06,0.000201709
ENSG00000250506.2,15.32795844,2.076675391,0.433457103,4.790959424,1.66E-06,0.000204267
ENSG00000162873.10,93.38363054,-1.521216349,0.317785547,-4.786927415,1.69E-06,0.000207641
ENSG00000162728.4,25.9406168,-2.320578111,0.484931209,-4.785375882,1.71E-06,0.000208479
ENSG00000229814.1,216.2275985,-1.165015772,0.243498169,-4.784494991,1.71E-06,0.000208626
ENSG00000269279.1,32.78921961,-2.188295928,0.457675,-4.781331572,1.74E-06,0.00021116
ENSG00000268758.1,78.31109649,1.922189555,0.403237114,4.766896417,1.87E-06,0.000226032
ENSG00000230148.4,85.6851739,1.751280311,0.367575548,4.764409171,1.89E-06,0.000228006
ENSG00000241923.2,58.76459951,-1.191375179,0.250547462,-4.755087788,1.98E-06,0.000237917
ENSG00000218502.3,134.2866963,-0.951267319,0.200198801,-4.751613473,2.02E-06,0.000241169
ENSG00000197774.8,1155.209035,1.068578078,0.225086877,4.747402836,2.06E-06,0.000244478
ENSG00000215016.2,24.75572701,-1.734115482,0.365227227,-4.748045478,2.05E-06,0.000244478
ENSG00000226971.1,197.7765864,-0.802472731,0.169288582,-4.740264944,2.13E-06,0.000252346
ENSG00000198515.9,531.3283572,-2.219193838,0.468306428,-4.738764422,2.15E-06,0.000253317
ENSG00000225471.2,2001.096689,-1.108081546,0.234004273,-4.735304755,2.19E-06,0.000255856
ENSG00000260838.2,25.3980048,-2.447943728,0.516914571,-4.735683351,2.18E-06,0.000255856
ENSG00000102104.8,991.3337305,-2.442176118,0.51585417,-4.734237427,2.20E-06,0.0002563
ENSG00000228925.1,8.186735251,-2.477667543,0.523922607,-4.729071641,2.26E-06,0.000261985
ENSG00000177350.6,47.50260641,-1.375069985,0.290859728,-4.727605279,2.27E-06,0.000262037
ENSG00000200354.1,378.0824193,-1.59215655,0.336791727,-4.727421792,2.27E-06,0.000262037
ENSG00000225739.1,58.12816742,-1.138410891,0.24083645,-4.72690447,2.28E-06,0.000262037
ENSG00000236144.2,853.5794465,0.962933224,0.203759655,4.725828702,2.29E-06,0.000262517
ENSG00000070729.9,534.5904023,-2.279148589,0.482706075,-4.721607428,2.34E-06,0.000267101
ENSG00000100012.7,10.70784008,-2.494333061,0.529869787,-4.707445343,2.51E-06,0.000285355
ENSG00000266899.1,53.36590845,-1.193289302,0.253629247,-4.704856856,2.54E-06,0.000288009
ENSG00000228071.4,116.1478366,-1.227078287,0.260942545,-4.702484555,2.57E-06,0.000289346
ENSG00000232618.1,16.44438472,1.635390144,0.347799287,4.702108962,2.57E-06,0.000289346
ENSG00000234107.1,92.50476353,-1.491743666,0.317269015,-4.701825879,2.58E-06,0.000289346
ENSG00000173976.11,360.2601483,-2.303497648,0.491256452,-4.688992151,2.75E-06,0.000307055
ENSG00000135472.4,919.6256458,-1.133478869,0.241967042,-4.684434963,2.81E-06,0.000312496
ENSG00000167377.13,122.1609512,1.066083271,0.227600206,4.684017155,2.81E-06,0.000312496
